time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,V_Leak_Ref_Max,/V_Leak_ref,V_Leak,Vm_Int,Vm_Display_In,Vm_Ext,V_Threshold,/AP_Gate,AP,/Rising_AP,Spike_Pulse,Peak_Window,Reset_Window,Spike_Out,V_Syn_State,/V_Syn_Drive,V_Stim_Cmd,V_Stim_Drive,Vw,Vw_buff
2.97491575e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552288,0.599999909,0.461960911,0.869390396,2.99035292,0.00821785421,0.0082115314,0.00423028296,0.000149992427,2.30070563,0.00014999241,1.02399997,0.588585213,0.000883788431,0.0557177087,1.6490956e-09,1.6490956e-09
2.97492574e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552261,0.599999909,0.46196171,0.869390396,2.99035292,0.00821785421,0.00821153139,0.00423028322,0.000149992427,2.3007087,0.00014999241,1.02399997,0.588585186,0.000883791382,0.0557192335,1.64909561e-09,1.64909561e-09
2.97494573e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552208,0.599999909,0.461963309,0.869390396,2.99035292,0.00821785421,0.00821153138,0.00423028375,0.000149992427,2.30071484,0.00014999241,1.02399997,0.588585133,0.000883797283,0.0557203795,1.64909564e-09,1.64909564e-09
2.97494752e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552204,0.599999909,0.461963452,0.869390396,2.99035292,0.00821785421,0.00821153138,0.0042302838,0.000149992427,2.30071539,0.00014999241,1.02399997,0.588585128,0.000883797812,0.0557203849,1.64909564e-09,1.64909564e-09
2.9749511e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552194,0.599999909,0.461963738,0.869390396,2.99035292,0.00821785421,0.00821153137,0.00423028389,0.000149992427,2.30071649,0.00014999241,1.02399997,0.588585119,0.00088379887,0.0557203759,1.64909565e-09,1.64909565e-09
2.97495827e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588552175,0.599999909,0.461964311,0.869390396,2.99035292,0.00821785421,0.00821153137,0.00423028408,0.000149992427,2.30071869,0.00014999241,1.02399997,0.5885851,0.000883800985,0.0557203424,1.64909566e-09,1.64909566e-09
2.97495891e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588513382,0.599999909,0.461964363,0.869390396,2.99035292,0.00821785421,0.00821153137,0.0042302841,0.000149992427,2.30071889,0.00014999241,1.02399997,0.588546309,0.000883801175,0.0557203269,1.64909566e-09,1.64909566e-09
2.97495967e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588465295,0.599999909,0.461964423,0.869390396,2.99035292,0.00821785421,0.00821153137,0.00423028412,0.000149992427,2.30071912,0.00014999241,1.02399997,0.588498224,0.000883801398,0.0557202957,1.64909566e-09,1.64909566e-09
2.97496048e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588412805,0.599999909,0.461964488,0.869390396,2.99035292,0.0082178542,0.00821153136,0.00423028414,0.000149992427,2.30071937,0.00014999241,1.02399997,0.588445737,0.000883801637,0.0557202426,1.64909566e-09,1.64909566e-09
2.97496135e-08,2.99999852,3.3,2.048,1.02398874,2.048,1.02399744,1.02399744,0.588356021,0.599999909,0.461964558,0.869390396,2.99035292,0.00821785421,0.00821153137,0.00423028416,0.000149992427,2.30071964,0.00014999241,1.02399997,0.588388955,0.000883801895,0.0557201612,1.64909566e-09,1.64909566e-09
