time_s,VM,VLEAK,VREF
0.936173398,0.992779665,0.99277969,0.993377468
0.936183398,0.992779665,0.99277969,0.993377468
0.936193398,0.992779665,0.99277969,0.993377468
0.936203398,0.992779665,0.99277969,0.993377468
0.936213398,0.992779665,0.99277969,0.993377468
0.936223398,0.992779665,0.99277969,0.993377468
0.936233398,0.992779665,0.99277969,0.993377468
0.936243398,0.992779665,0.99277969,0.993377468
0.936253398,0.992779665,0.99277969,0.993377468
0.936263398,0.992779665,0.99277969,0.993377468
0.936273398,0.992779665,0.99277969,0.993377468
0.936283398,0.992779665,0.99277969,0.993377468
0.936293398,0.992779665,0.99277969,0.993377468
0.936303398,0.992779665,0.99277969,0.993377468
0.936313398,0.992779665,0.99277969,0.993377468
0.936323398,0.992779665,0.99277969,0.993377468
0.936333398,0.992779665,0.99277969,0.993377468
0.936343398,0.992779665,0.99277969,0.993377468
0.936353398,0.992779665,0.99277969,0.993377468
0.936363398,0.992779665,0.99277969,0.993377468
0.936373398,0.992779665,0.99277969,0.993377468
0.936383398,0.992779665,0.99277969,0.993377468
0.936393398,0.992779665,0.99277969,0.993377468
0.936403398,0.992779665,0.99277969,0.993377468
0.936413398,0.992779665,0.99277969,0.993377468
0.936423398,0.992779665,0.99277969,0.993377468
0.936433398,0.992779665,0.99277969,0.993377468
0.936443398,0.992779665,0.99277969,0.993377468
0.936453398,0.992779665,0.99277969,0.993377468
0.936463398,0.992779665,0.99277969,0.993377468
0.936473398,0.992779665,0.99277969,0.993377468
0.936483398,0.992779665,0.99277969,0.993377468
0.936493398,0.992779665,0.99277969,0.993377468
0.936503398,0.992779665,0.99277969,0.993377468
0.936513398,0.992779665,0.99277969,0.993377468
0.936523398,0.992779665,0.99277969,0.993377468
0.936533398,0.992779665,0.99277969,0.993377468
0.936543398,0.992779665,0.99277969,0.993377468
0.936553398,0.992779666,0.99277969,0.993377468
0.936563398,0.992779666,0.99277969,0.993377468
0.936573398,0.992779666,0.99277969,0.993377468
0.936583398,0.992779666,0.99277969,0.993377468
0.936593398,0.992779666,0.99277969,0.993377468
0.936603398,0.992779666,0.99277969,0.993377468
0.936613398,0.992779666,0.99277969,0.993377468
0.936623398,0.992779666,0.99277969,0.993377468
0.936633398,0.992779666,0.99277969,0.993377468
0.936643398,0.992779666,0.99277969,0.993377468
0.936653398,0.992779666,0.99277969,0.993377468
0.936663398,0.992779666,0.99277969,0.993377468
0.936673398,0.992779666,0.99277969,0.993377468
0.936683398,0.992779666,0.99277969,0.993377468
0.936693398,0.992779666,0.99277969,0.993377468
0.936703398,0.992779666,0.99277969,0.993377468
0.936713398,0.992779666,0.99277969,0.993377468
0.936723398,0.992779666,0.99277969,0.993377468
