time_s,VDD,V_Boost,VREF_2V048,VREF_1V024,Vm_Int,AP,Spike_Out
0.000257705127,0.049578911,0.0425117849,5.05715997e-07,0.029545478,3.86418974e-05,0.0074075578,1.88328019e-05
0.000257751126,0.049596223,0.0425279698,5.05892956e-07,0.02956277,3.88225968e-05,0.00741075424,1.88393779e-05
0.000257756241,0.0495981484,0.0425297697,5.05912634e-07,0.0295646931,3.88426914e-05,0.00741110972,1.88401093e-05
0.00025776647,0.0496019991,0.0425333695,5.05951993e-07,0.0295685393,3.88828821e-05,0.00741182072,1.8841572e-05
0.000257768268,0.0496026758,0.0425340021,5.05958912e-07,0.0295692152,3.88899446e-05,0.00741194565,1.8841829e-05
0.000257770416,0.0496034844,0.0425347581,5.05967174e-07,0.0295700229,3.88983843e-05,0.00741209497,1.88421362e-05
0.000257772524,0.0496042779,0.0425354999,5.05975285e-07,0.0295708155,3.89066663e-05,0.00741224148,1.88424376e-05
0.000257775163,0.0496052714,0.0425364287,5.05985442e-07,0.0295718079,3.8917036e-05,0.00741242493,1.8842815e-05
0.000257779333,0.0496068413,0.0425378963,5.06001488e-07,0.0295733759,3.89334212e-05,0.00741271481,1.88434113e-05
0.000257786199,0.0496094257,0.0425403124,5.06027904e-07,0.0295759573,3.89603954e-05,0.00741319202,1.8844393e-05
0.000257799929,0.0496145944,0.0425451447,5.06080738e-07,0.02958112,3.90143459e-05,0.0074141465,1.88463564e-05
0.00025782739,0.049624932,0.0425548101,5.06186417e-07,0.0295914456,3.91222551e-05,0.00741605569,1.88502832e-05
0.000257868641,0.0496404626,0.0425693317,5.06345186e-07,0.0296069582,3.92843795e-05,0.00741892428,1.88561826e-05
0.000257908422,0.0496554416,0.0425833376,5.06498315e-07,0.0296219199,3.94407465e-05,0.00742169121,1.88618724e-05
0.000257953211,0.0496723094,0.0425991093,5.06670748e-07,0.0296387681,3.96168259e-05,0.00742480722,1.88682797e-05
0.000257998,0.0496891803,0.0426148838,5.06843209e-07,0.0296556195,3.97929347e-05,0.00742792404,1.88746882e-05
0.00025799805,0.0496891991,0.0426149014,5.06843401e-07,0.0296556383,3.97931312e-05,0.00742792752,1.88746954e-05
0.00025799815,0.0496892368,0.0426149366,5.06843785e-07,0.0296556759,3.97935245e-05,0.00742793448,1.88747097e-05
0.000257998325,0.0496893027,0.0426149983,5.0684446e-07,0.0296557417,3.97942126e-05,0.00742794666,1.88747347e-05
0.0002579985,0.0496893686,0.0426150599,5.06845135e-07,0.0296558076,3.97949007e-05,0.00742795884,1.88747598e-05
0.000257998535,0.0496893818,0.0426150722,5.0684527e-07,0.0296558208,3.97950383e-05,0.00742796127,1.88747648e-05
0.000257998605,0.0496894082,0.0426150969,5.0684554e-07,0.0296558471,3.97953136e-05,0.00742796614,1.88747748e-05
0.000257998745,0.0496894609,0.0426151462,5.0684608e-07,0.0296558998,3.97958642e-05,0.00742797589,1.88747948e-05
0.000257999025,0.0496895664,0.0426152448,5.06847156e-07,0.0296560051,3.97969652e-05,0.00742799537,1.88748349e-05
0.0002579995,0.0496897454,0.0426154121,5.06848984e-07,0.0296561839,3.9798833e-05,0.00742802843,1.88749029e-05
0.00025799955,0.0496897642,0.0426154297,5.06849178e-07,0.0296562027,3.97990297e-05,0.00742803191,1.887491e-05
0.00025799965,0.0496898019,0.042615465,5.06849565e-07,0.0296562403,3.97994228e-05,0.00742803887,1.88749244e-05
0.000257999825,0.0496898678,0.0426155266,5.06850238e-07,0.0296563062,3.98001111e-05,0.00742805105,1.88749494e-05
0.000258,0.0496899337,0.0426155882,5.0685091e-07,0.029656372,3.98007992e-05,0.00742806323,1.88749744e-05
0.000258000035,0.0496899469,0.0426156006,5.06851045e-07,0.0296563852,3.98009369e-05,0.00742806567,1.88749794e-05
0.000258000105,0.0496899733,0.0426156252,5.06851313e-07,0.0296564115,3.98012121e-05,0.00742807054,1.88749895e-05
0.000258000245,0.049690026,0.0426156745,5.06851853e-07,0.0296564642,3.98017627e-05,0.00742808029,1.88750095e-05
0.000258000525,0.0496901315,0.0426157732,5.06852935e-07,0.0296565696,3.98028638e-05,0.00742809977,1.88750496e-05
0.000258001085,0.0496903424,0.0426159704,5.06855089e-07,0.0296567803,3.98050658e-05,0.00742813875,1.88751297e-05
0.000258002205,0.0496907644,0.0426163649,5.06859402e-07,0.0296572017,3.98094701e-05,0.0074282167,1.887529e-05
0.000258004445,0.0496916082,0.0426171539,5.06868027e-07,0.0296580446,3.98182786e-05,0.00742837261,1.88756105e-05
0.000258008925,0.0496932959,0.0426187319,5.0688528e-07,0.0296597303,3.98358959e-05,0.00742868442,1.88762516e-05
0.000258017885,0.0496966715,0.0426218881,5.06919786e-07,0.029663102,3.98711314e-05,0.00742930808,1.88775338e-05
0.000258035805,0.0497034228,0.0426282007,5.06988801e-07,0.0296698455,3.99416059e-05,0.00743055548,1.88800984e-05
0.000258071645,0.0497169268,0.0426408273,5.07126844e-07,0.0296833338,4.00825691e-05,0.00743305069,1.88852279e-05
0.000258143325,0.0497439397,0.0426660858,5.07402984e-07,0.0297103154,4.03645521e-05,0.00743804264,1.88954889e-05
0.000258210295,0.0497691841,0.042689691,5.07661044e-07,0.0297355306,4.06280752e-05,0.00744270845,1.89050781e-05
0.000258297084,0.0498019085,0.0427202908,5.07995567e-07,0.029768217,4.0969681e-05,0.0074487577,1.89175086e-05
0.000258304291,0.0498046266,0.0427228325,5.08023353e-07,0.0297709319,4.09980552e-05,0.0074492602,1.89185411e-05
0.000258318706,0.049810063,0.0427279161,5.08078926e-07,0.029776362,4.1054805e-05,0.00745026526,1.89206062e-05
0.000258347536,0.0498209366,0.042738084,5.08190082e-07,0.0297872231,4.11683148e-05,0.00745227565,1.89247366e-05
0.000258351126,0.0498222907,0.0427393503,5.08203923e-07,0.0297885756,4.11824507e-05,0.00745252601,1.8925251e-05
0.000258358306,0.049824999,0.0427418828,5.0823161e-07,0.0297912808,4.12107218e-05,0.00745302675,1.89262797e-05
0.000258359205,0.0498253381,0.0427421999,5.08235077e-07,0.0297916195,4.12142619e-05,0.00745308946,1.89264085e-05
0.000258361003,0.0498260164,0.0427428341,5.08242007e-07,0.029792297,4.1221342e-05,0.00745321486,1.89266662e-05
0.000258364599,0.0498273729,0.0427441026,5.08255876e-07,0.0297936519,4.12355024e-05,0.00745346567,1.89271814e-05
0.00025836505,0.0498275429,0.0427442616,5.08257616e-07,0.0297938217,4.12372775e-05,0.00745349711,1.8927246e-05
0.000258365952,0.049827883,0.0427445796,5.08261088e-07,0.0297941614,4.12408276e-05,0.00745355999,1.89273752e-05
0.000258366065,0.0498279257,0.0427446195,5.08261527e-07,0.029794204,4.1241273e-05,0.00745356788,1.89273914e-05
0.00025836609,0.0498278977,0.042744615,5.08261461e-07,0.0297941761,4.12399237e-05,0.00745356963,1.89273943e-05
0.000258366098,0.049827888,0.0427446152,5.08261417e-07,0.0297941665,4.12393706e-05,0.00745357017,1.8927395e-05
0.000258366103,0.0498278812,0.0427446166,5.08261374e-07,0.0297941597,4.12389244e-05,0.00745357057,1.89273955e-05
0.000258366112,0.0498278732,0.0427446209,5.08261298e-07,0.0297941517,4.12382889e-05,0.00745357115,1.89273962e-05
0.000258366121,0.0498278683,0.0427446281,5.08261204e-07,0.0297941468,4.12377265e-05,0.00745357176,1.89273966e-05
0.000258366132,0.0498278682,0.0427446406,5.08261069e-07,0.0297941467,4.12372525e-05,0.00745357258,1.8927397e-05
0.000258366144,0.0498278754,0.042744654,5.08260946e-07,0.0297941539,4.12371769e-05,0.00745357339,1.89273973e-05
0.000258366156,0.049827889,0.0427446669,5.08260849e-07,0.0297941675,4.12374974e-05,0.00745357421,1.89273974e-05
0.000258366169,0.0498279091,0.0427446784,5.08260792e-07,0.0297941875,4.12382364e-05,0.00745357512,1.89273977e-05
0.000258366181,0.0498279295,0.0427446857,5.08260797e-07,0.0297942079,4.12391495e-05,0.00745357595,1.89273981e-05
0.000258366193,0.0498279508,0.0427446897,5.08260863e-07,0.0297942292,4.1240222e-05,0.00745357683,1.89273989e-05
0.000258366205,0.0498279685,0.0427446904,5.08260976e-07,0.0297942469,4.12411938e-05,0.00745357766,1.89274e-05
0.000258366218,0.0498279834,0.042744689,5.08261143e-07,0.0297942617,4.12420687e-05,0.00745357852,1.89274015e-05
0.000258366229,0.0498279935,0.0427446865,5.08261337e-07,0.0297942718,4.12427082e-05,0.00745357935,1.89274033e-05
0.000258366242,0.0498280002,0.0427446839,5.08261564e-07,0.0297942785,4.12431454e-05,0.00745358023,1.89274055e-05
0.000258366255,0.0498280036,0.0427446823,5.08261815e-07,0.0297942819,4.12433601e-05,0.00745358115,1.89274081e-05
0.000258366269,0.0498280047,0.0427446826,5.08262083e-07,0.0297942829,4.12433796e-05,0.00745358213,1.89274109e-05
0.000258366284,0.0498280049,0.0427446855,5.08262357e-07,0.0297942832,4.1243263e-05,0.00745358317,1.89274139e-05
0.0002583663,0.0498280059,0.0427446913,5.08262634e-07,0.0297942842,4.12431008e-05,0.0074535843,1.89274171e-05
0.000258366317,0.0498280094,0.0427446996,5.08262907e-07,0.0297942877,4.12429953e-05,0.00745358549,1.89274203e-05
0.000258366336,0.0498280162,0.0427447094,5.08263184e-07,0.0297942945,4.1243026e-05,0.00745358678,1.89274236e-05
0.000258366356,0.0498280264,0.0427447197,5.08263462e-07,0.0297943047,4.12432234e-05,0.00745358818,1.8927427e-05
0.000258366378,0.049828039,0.0427447294,5.0826374e-07,0.0297943172,4.124355e-05,0.0074535897,1.89274306e-05
0.000258366402,0.0498280521,0.0427447381,5.08264005e-07,0.0297943304,4.1243906e-05,0.00745359136,1.89274346e-05
0.000258366428,0.0498280643,0.0427447464,5.08264232e-07,0.0297943426,4.12441704e-05,0.0074535932,1.8927439e-05
0.000258366457,0.0498280751,0.0427447555,5.08264382e-07,0.0297943533,4.12442576e-05,0.00745359526,1.8927444e-05
0.000258366491,0.0498280856,0.0427447671,5.08264403e-07,0.0297943638,4.12441711e-05,0.00745359757,1.89274496e-05
0.000258366529,0.049828098,0.0427447817,5.08264257e-07,0.0297943762,4.12439998e-05,0.00745360022,1.89274557e-05
0.000258366573,0.0498281144,0.0427447992,5.0826393e-07,0.0297943926,4.12438435e-05,0.0074536033,1.89274625e-05
0.000258366625,0.0498281352,0.0427448187,5.08263472e-07,0.0297944133,4.12437254e-05,0.00745360696,1.89274704e-05
0.000258366689,0.04982816,0.0427448412,5.08263046e-07,0.0297944381,4.12436053e-05,0.00745361143,1.89274798e-05
0.000258366771,0.0498281905,0.0427448692,5.0826301e-07,0.0297944686,4.12435325e-05,0.00745361711,1.89274917e-05
0.00025836688,0.0498282313,0.042744907,5.08263879e-07,0.0297945093,4.12437824e-05,0.00745362471,1.89275075e-05
0.000258367038,0.049828291,0.0427449624,5.08265693e-07,0.0297945689,4.12447861e-05,0.00745363574,1.89275302e-05
0.000258367301,0.0498283904,0.0427450554,5.08267046e-07,0.0297946682,4.12466835e-05,0.00745365412,1.8927568e-05
0.000258367829,0.0498285891,0.0427452416,5.08268077e-07,0.0297948667,4.12486982e-05,0.00745369089,1.89276435e-05
0.000258368883,0.0498289866,0.0427456135,5.08272292e-07,0.0297952638,4.12520565e-05,0.00745376441,1.89277944e-05
0.000258370852,0.0498297291,0.042746308,5.08280026e-07,0.0297960054,4.1260051e-05,0.00745390174,1.89280765e-05
0.000258373917,0.0498308851,0.0427473894,5.082918e-07,0.0297971601,4.12722482e-05,0.00745411557,1.89285156e-05
0.000258380049,0.0498331973,0.0427495522,5.08315447e-07,0.0297994696,4.1296333e-05,0.00745454322,1.89293939e-05
0.000258392311,0.0498378223,0.042753878,5.08362733e-07,0.0298040892,4.13446256e-05,0.00745539858,1.89311507e-05
0.000258416837,0.0498470741,0.0427625301,5.08457312e-07,0.0298133303,4.14412164e-05,0.00745710948,1.89346651e-05
0.000258465887,0.0498655826,0.042779837,5.08646497e-07,0.0298318173,4.16344178e-05,0.007460532,1.89416956e-05
0.000258471157,0.0498675715,0.0427816967,5.08666826e-07,0.0298338039,4.16551776e-05,0.00746089978,1.89424511e-05
0.000258481697,0.0498715493,0.0427854161,5.08707485e-07,0.0298377771,4.16966987e-05,0.00746163537,1.89439621e-05
0.000258483518,0.0498722364,0.0427860586,5.08714507e-07,0.0298384635,4.1703871e-05,0.00746176244,1.89442231e-05
0.000258485705,0.0498730617,0.0427868303,5.08722943e-07,0.0298392877,4.17124847e-05,0.00746191505,1.89445366e-05
0.000258487841,0.0498738678,0.042787584,5.08731183e-07,0.0298400929,4.17208989e-05,0.00746206412,1.89448428e-05
0.000258490514,0.0498748769,0.0427885277,5.08741497e-07,0.0298411009,4.17314331e-05,0.00746225075,1.89452261e-05
0.00025849473,0.049876468,0.0427900154,5.08757759e-07,0.0298426901,4.17480407e-05,0.00746254498,1.89458305e-05
0.000258501671,0.0498790877,0.042792465,5.0878454e-07,0.0298453068,4.17753868e-05,0.00746302947,1.89468256e-05
0.000258515552,0.0498843266,0.0427973641,5.08838092e-07,0.0298505396,4.18300751e-05,0.00746399841,1.89488156e-05
0.000258543314,0.0498948045,0.0428071629,5.08945204e-07,0.0298610054,4.19394602e-05,0.00746593651,1.89527957e-05
0.000258584336,0.0499102884,0.0428216437,5.09103495e-07,0.0298764714,4.21011109e-05,0.00746880085,1.89586774e-05
0.000258624405,0.0499254152,0.0428357907,5.09258134e-07,0.0298915806,4.22590331e-05,0.00747159934,1.89644233e-05
0.000258675798,0.0499448205,0.0428539386,5.09456504e-07,0.0299109634,4.24616169e-05,0.00747518959,1.89717945e-05
0.000258726841,0.0499640975,0.0428719666,5.0965356e-07,0.0299302182,4.26628595e-05,0.00747875644,1.8979117e-05
0.000258787954,0.0499871828,0.0428935562,5.09889546e-07,0.0299532767,4.29038588e-05,0.00748302843,1.89878861e-05
0.000258850572,0.0500108415,0.0429156827,5.10131395e-07,0.0299769079,4.3150848e-05,0.00748740715,1.8996873e-05
0.00025892293,0.0500381868,0.0429412576,5.1041093e-07,0.0300042216,4.3436327e-05,0.00749246892,1.90072602e-05
0.000258998,0.0500665647,0.0429677986,5.10701019e-07,0.0300325666,4.37325879e-05,0.00749772264,1.90180397e-05
0.00025899805,0.0500665836,0.0429678163,5.10701211e-07,0.0300325855,4.3732785e-05,0.00749772614,1.90180469e-05
0.00025899815,0.0500666214,0.0429678516,5.10701597e-07,0.0300326233,4.37331801e-05,0.00749773314,1.90180613e-05
0.000258998325,0.0500666876,0.0429679135,5.10702277e-07,0.0300326894,4.37338706e-05,0.00749774539,1.90180864e-05
0.0002589985,0.0500667537,0.0429679754,5.10702955e-07,0.0300327554,4.37345611e-05,0.00749775764,1.90181115e-05
0.000258998535,0.050066767,0.0429679878,5.1070309e-07,0.0300327687,4.37346992e-05,0.00749776009,1.90181166e-05
0.000258998605,0.0500667934,0.0429680125,5.10703359e-07,0.0300327951,4.37349755e-05,0.00749776499,1.90181266e-05
0.000258998745,0.0500668464,0.042968062,5.10703893e-07,0.030032848,4.37355282e-05,0.00749777479,1.90181467e-05
0.000258999025,0.0500669522,0.042968161,5.10704977e-07,0.0300329537,4.37366334e-05,0.00749779439,1.90181869e-05
0.0002589995,0.0500671318,0.042968329,5.10706819e-07,0.0300331331,4.37385082e-05,0.00749782764,1.90182551e-05
0.00025899955,0.0500671507,0.0429683467,5.10707013e-07,0.030033152,4.37387056e-05,0.00749783114,1.90182623e-05
0.00025899965,0.0500671885,0.042968382,5.107074e-07,0.0300331897,4.37391002e-05,0.00749783814,1.90182767e-05
0.000258999825,0.0500672547,0.0429684439,5.10708071e-07,0.0300332558,4.3739791e-05,0.00749785039,1.90183018e-05
0.000259,0.0500673208,0.0429685058,5.10708746e-07,0.0300333219,4.37404818e-05,0.00749786264,1.90183269e-05
0.000259000035,0.0500673341,0.0429685182,5.10708883e-07,0.0300333351,4.374062e-05,0.00749786509,1.9018332e-05
0.000259000105,0.0500673605,0.0429685429,5.10709155e-07,0.0300333615,4.37408962e-05,0.00749786999,1.9018342e-05
0.000259000245,0.0500674135,0.0429685924,5.10709697e-07,0.0300334144,4.37414489e-05,0.00749787979,1.90183621e-05
0.000259000525,0.0500675193,0.0429686914,5.10710777e-07,0.0300335202,4.37425541e-05,0.00749789939,1.90184023e-05
0.000259001085,0.050067731,0.0429688895,5.10712942e-07,0.0300337316,4.37447644e-05,0.00749793859,1.90184828e-05
0.000259002205,0.0500681545,0.0429692855,5.10717271e-07,0.0300341546,4.3749185e-05,0.00749801699,1.90186436e-05
0.000259004445,0.0500690014,0.0429700776,5.10725927e-07,0.0300350005,4.37580265e-05,0.00749817379,1.90189653e-05
0.000259008925,0.0500706952,0.0429716618,5.10743243e-07,0.0300366924,4.37757098e-05,0.0074984874,1.90196087e-05
0.000259017885,0.0500740829,0.0429748302,5.10777872e-07,0.0300400761,4.3811077e-05,0.00749911465,1.90208956e-05
0.000259035805,0.0500808587,0.0429811675,5.10847137e-07,0.0300468441,4.38818152e-05,0.00750036925,1.90234694e-05
0.000259071645,0.0500944115,0.0429938434,5.10985679e-07,0.0300603812,4.40233056e-05,0.00750287883,1.90286175e-05
0.000259076104,0.0500960977,0.0429954205,5.11002915e-07,0.0300620655,4.40409103e-05,0.00750319108,1.9029258e-05
0.000259077096,0.050096473,0.0429957715,5.11006755e-07,0.0300624403,4.40448276e-05,0.00750326058,1.90294006e-05
0.000259077278,0.0500965419,0.0429958359,5.11007451e-07,0.0300625091,4.40455467e-05,0.00750327333,1.90294267e-05
0.000259077643,0.0500966797,0.0429959648,5.11008864e-07,0.0300626467,4.40469851e-05,0.00750329885,1.90294791e-05
0.000259078371,0.0500969552,0.0429962225,5.11011685e-07,0.030062922,4.40498619e-05,0.00750334988,1.90295837e-05
0.000259078463,0.0500969898,0.0429962548,5.11012034e-07,0.0300629565,4.40502229e-05,0.00750335628,1.90295969e-05
0.000259078483,0.0500969975,0.042996262,5.11012113e-07,0.0300629642,4.40503032e-05,0.0075033577,1.90295998e-05
0.000259078524,0.0500970129,0.0429962764,5.11012269e-07,0.0300629795,4.40504635e-05,0.00750336054,1.90296056e-05
0.00025907853,0.0500970152,0.0429962786,5.11012294e-07,0.0300629819,4.40504881e-05,0.00750336098,1.90296065e-05
0.000259078542,0.0500970199,0.042996283,5.11012342e-07,0.0300629866,4.4050537e-05,0.00750336185,1.90296083e-05
0.000259078567,0.0500970293,0.0429962918,5.11012438e-07,0.030062996,4.40506347e-05,0.00750336359,1.90296119e-05
0.000259078572,0.050097031,0.0429962933,5.11012455e-07,0.0300629976,4.40506523e-05,0.0075033639,1.90296125e-05
0.000259078581,0.0500970344,0.0429962965,5.11012489e-07,0.030063001,4.40506879e-05,0.00750336453,1.90296138e-05
0.000259078598,0.0500970411,0.0429963028,5.11012557e-07,0.0300630078,4.40507587e-05,0.00750336578,1.90296164e-05
0.000259078602,0.0500970369,0.0429962995,5.11012567e-07,0.0300630035,4.40506962e-05,0.00750336603,1.90296169e-05
0.000259078606,0.0500970313,0.0429962959,5.11012574e-07,0.030062998,4.40505587e-05,0.0075033663,1.90296174e-05
0.00025907861,0.0500970249,0.0429962927,5.11012574e-07,0.0300629916,4.40503438e-05,0.00750336656,1.90296179e-05
0.000259078614,0.050097017,0.0429962898,5.11012567e-07,0.0300629837,4.40500093e-05,0.00750336686,1.90296185e-05
0.000259078621,0.0500970038,0.0429962874,5.11012537e-07,0.0300629705,4.40493361e-05,0.00750336735,1.90296193e-05
0.000259078633,0.0500969835,0.0429962905,5.11012432e-07,0.0300629503,4.40480138e-05,0.00750336822,1.90296205e-05
0.000259078645,0.0500969716,0.0429963001,5.11012292e-07,0.0300629384,4.4046937e-05,0.00750336901,1.90296212e-05
0.000259078656,0.0500969681,0.0429963145,5.11012127e-07,0.0300629349,4.4046188e-05,0.00750336982,1.90296216e-05
0.000259078668,0.050096974,0.042996331,5.11011963e-07,0.0300629407,4.40459213e-05,0.00750337064,1.90296217e-05
0.000259078681,0.0500969895,0.0429963481,5.11011816e-07,0.0300629562,4.40462066e-05,0.00750337153,1.90296216e-05
0.000259078692,0.0500970103,0.0429963614,5.11011727e-07,0.030062977,4.40469422e-05,0.00750337237,1.90296216e-05
0.000259078705,0.0500970352,0.0429963708,5.11011701e-07,0.0300630018,4.40480433e-05,0.00750337324,1.90296218e-05
0.000259078717,0.0500970589,0.0429963754,5.11011743e-07,0.0300630255,4.40492409e-05,0.00750337408,1.90296223e-05
0.000259078729,0.0500970807,0.042996376,5.11011853e-07,0.0300630473,4.40504535e-05,0.00750337494,1.90296233e-05
0.000259078741,0.0500970976,0.0429963737,5.11012013e-07,0.0300630641,4.40514755e-05,0.00750337578,1.90296246e-05
0.000259078753,0.0500971097,0.0429963698,5.11012217e-07,0.0300630762,4.40522718e-05,0.00750337664,1.90296264e-05
0.000259078765,0.0500971166,0.0429963657,5.11012445e-07,0.0300630832,4.40527736e-05,0.00750337748,1.90296285e-05
0.000259078779,0.0500971197,0.0429963624,5.11012709e-07,0.0300630862,4.40530226e-05,0.00750337841,1.90296311e-05
0.000259078792,0.0500971196,0.0429963613,5.11012979e-07,0.0300630861,4.40530175e-05,0.00750337936,1.9029634e-05
0.000259078807,0.0500971181,0.0429963634,5.11013265e-07,0.0300630847,4.40528319e-05,0.0075033804,1.90296371e-05
0.000259078823,0.0500971173,0.0429963687,5.11013543e-07,0.0300630839,4.40525816e-05,0.00750338149,1.90296403e-05
0.00025907884,0.0500971193,0.0429963773,5.11013823e-07,0.0300630858,4.40523825e-05,0.00750338268,1.90296436e-05
0.000259078858,0.0500971251,0.0429963877,5.11014097e-07,0.0300630917,4.40523469e-05,0.00750338394,1.90296468e-05
